Time, SV, BoundaryCompartment, Flux
9270.0,1,48,7.47917177925234E-12
9270.0,1,56,4.037323277070482E-14
9270.0,1,55,4.699451991574233E-14
9270.0,2,36,2.759668978518597E-16
9270.0,2,38,1.1166161240772241E-20
9270.0,2,48,9.07732968314255E-18
9270.0,2,56,1.4803323751265767E-22
9270.0,2,55,1.4828482538309705E-22
9280.0,1,36,3.654359380993079E-16
9280.0,1,38,8.450886170141256E-14
9280.0,1,37,3.773899557183461E-16
9280.0,1,48,7.220286047092291E-12
9280.0,1,56,3.8975744621696115E-14
9280.0,1,55,4.536784104606803E-14
9280.0,2,36,2.6641451470711577E-16
9280.0,2,38,1.0779653227057773E-20
9280.0,2,48,8.763124954259621E-18
9280.0,2,56,1.4290918177387041E-22
9280.0,2,55,1.4315206112529235E-22
9290.0,1,36,3.5278665254102917E-16
9290.0,1,38,8.158365296351094E-14
9290.0,1,37,3.643268949554746E-16
9290.0,1,48,6.970361442655321E-12
9290.0,1,56,3.762662943511732E-14
9290.0,1,55,4.379746839687987E-14
9290.0,2,36,2.571927800005398E-16
9290.0,2,38,1.0406523886816973E-20
9290.0,2,48,8.459796177030629E-18
9290.0,2,56,1.3796249122841073E-22
9290.0,2,55,1.3819696349940719E-22
9300.0,1,36,3.4057521232986097E-16
9300.0,1,38,7.875969804550089E-14
9300.0,1,37,3.5171600185621575E-16
9300.0,1,48,6.729087783551311E-12
9300.0,1,56,3.6324212818908865E-14
9300.0,1,55,4.22814529726285E-14
9300.0,2,36,2.4829024858927703E-16
9300.0,2,38,1.004631012778689E-20
9300.0,2,48,8.166966888940672E-18
9300.0,2,56,1.33187026519572E-22
9300.0,2,55,1.3341338271467508E-22
9310.0,1,36,3.2878646178391497E-16
9310.0,1,38,7.603349212598742E-14
9310.0,1,37,3.395416249922937E-16
9310.0,1,48,6.496165624106862E-12
9310.0,1,56,3.506687833876048E-14
9310.0,1,55,4.081791324069537E-14
9310.0,2,36,2.3969587149534174E-16
9310.0,2,38,9.69856488727494E-21
9310.0,2,48,7.884273658425354E-18
9310.0,2,56,1.2857686079959641E-22
9310.0,2,55,1.2879538185044533E-22
9320.0,1,36,3.1740576982364264E-16
9320.0,1,38,7.340165170018184E-14
9320.0,1,37,3.2778865469718015E-16
9320.0,1,48,6.2713058837225144E-12
9320.0,1,56,3.385306551195056E-14
9320.0,1,55,3.940503279621775E-14
9320.0,2,36,2.313989821926723E-16
9320.0,2,38,9.362856577308233E-21
9320.0,2,48,7.61136563381498E-18
9320.0,2,56,1.241262723738498E-22
9320.0,2,55,1.2433722948785579E-22
9330.0,1,36,3.0641901181312687E-16
9330.0,1,38,7.086091038062563E-14
9330.0,1,37,3.164425043134469E-16
9330.0,1,48,6.054229488094069E-12
9330.0,1,56,3.268126787062706E-14
9330.0,1,55,3.8041058107744036E-14
9330.0,2,36,2.23389283368851E-16
9330.0,2,38,9.038768548988665E-21
9330.0,2,48,7.34790410789163E-18
9330.0,2,56,1.1982973759961166E-22
9330.0,2,55,1.2003339259655452E-22
9340.0,1,36,2.9581255202992163E-16
9340.0,1,38,6.840811484326851E-14
9340.0,1,37,3.0548909208923054E-16
9340.0,1,48,5.8446670228527864E-12
9340.0,1,56,3.155003109212649E-14
9340.0,1,55,3.672429634092149E-14
9340.0,2,36,2.15656834145055E-16
9340.0,2,38,8.725898575388928E-21
9340.0,2,48,7.093562097518792E-18
9340.0,2,56,1.1568192403066844E-22
9340.0,2,55,1.1587852966764198E-22
9350.0,1,36,2.855732267416876E-16
9350.0,1,38,6.60402209138697E-14
9350.0,1,37,2.949148237013318E-16
9350.0,1,48,5.64235839919447E-12
9350.0,1,56,3.045795119401012E-14
9350.0,1,55,3.5453113257515E-14
9350.0,2,36,2.0819203773838123E-16
9350.0,2,38,8.423858352347565E-21
9350.0,2,48,6.848023937821723E-18
9350.0,2,56,1.116776837992001E-22
9350.0,2,55,1.1186748408430969E-22
9360.0,1,36,2.7568832786861444E-16
9360.0,1,38,6.375428978986526E-14
9360.0,1,37,2.847065753832663E-16
9360.0,1,48,5.447052531082606E-12
9360.0,1,56,2.9403672791577825E-14
9360.0,1,55,3.422593118714977E-14
9360.0,2,36,2.0098562955122846E-16
9360.0,2,38,8.132273016543704E-21
9360.0,2,48,6.610984890414957E-18
9360.0,2,56,1.078120472267483E-22
9360.0,2,55,1.0799527772195025E-22
9370.0,1,36,2.661455872113572E-16
9370.0,1,38,6.154748439301241E-14
9370.0,1,37,2.748516776373215E-16
9370.0,1,48,5.2585070236247725E-12
9370.0,1,56,2.8385887415696346E-14
9370.0,1,55,3.3041227069260306E-14
9370.0,2,36,1.9402866567295716E-16
9370.0,2,38,7.850780680253149E-21
9370.0,2,48,6.3821507651906496E-18
9370.0,2,56,1.0408021665633473E-22
9370.0,2,55,1.0425710476979298E-22
9380.0,1,36,2.569331612249103E-16
9380.0,1,38,5.941706584828382E-14
9380.0,1,37,2.6533789951041007E-16
9380.0,1,48,5.076487872235705E-12
9380.0,1,56,2.7403331888854807E-14
9380.0,1,55,3.1897530562815935E-14
9380.0,2,36,1.8731251177955584E-16
9380.0,2,38,7.579031982208563E-21
9380.0,2,48,6.1612375551984605E-18
9380.0,2,56,1.004775604980761E-22
9380.0,2,55,1.006483257663994E-22
9390.0,1,36,2.4803961631952286E-16
9390.0,1,38,5.736039008464254E-14
9390.0,1,37,2.5615343341419976E-16
9390.0,1,48,4.9007691722135575E-12
9390.0,1,56,2.6454786757431567E-14
9390.0,1,55,3.0793422221476325E-14
9390.0,2,36,1.8082883241753624E-16
9390.0,2,38,7.316689654006226E-21
9390.0,2,48,5.9479710841637346E-18
9390.0,2,56,9.699960748090544E-23
9390.0,2,55,9.716446184161486E-23
9400.0,1,36,2.3945391467041003E-16
9400.0,1,38,5.537490455347768E-14
9400.0,1,37,2.4728688047068223E-16
9400.0,1,48,4.7311328383689285E-12
9400.0,1,56,2.5539074778226912E-14
9400.0,1,55,2.9727531731912784E-14
9400.0,2,36,1.7456958065875903E-16
9400.0,2,38,7.06342810152127E-21
9400.0,2,48,5.742086666206545E-18
9400.0,2,56,9.364204110326461E-23
9400.0,2,55,9.380118915782999E-23
9410.0,1,36,2.3116540051865194E-16
9410.0,1,38,5.345814506062942E-14
9410.0,1,37,2.3872723636499377E-16
9410.0,1,48,4.567368334358731E-12
9410.0,1,56,2.4655059457383243E-14
9410.0,1,55,2.869853621310851E-14
9410.0,2,36,1.6852698811334924E-16
9410.0,2,38,6.818933000811903E-21
9410.0,2,48,5.543328777339341E-18
9410.0,2,56,9.040069427588235E-23
9410.0,2,55,9.055433354365394E-23
9420.0,1,36,2.231637869462757E-16
9420.0,1,38,5.1607732708070434E-14
9420.0,1,37,2.3046387768792845E-16
9420.0,1,48,4.409272411388934E-12
9420.0,1,56,2.3801643639879223E-14
9420.0,1,55,2.7705158574527107E-14
9420.0,2,36,1.6269355528830742E-16
9420.0,2,38,6.5829009080110456E-21
9420.0,2,48,5.351450738335342E-18
9420.0,2,56,8.727154414998774E-23
9420.0,2,55,8.741986531333815E-23
9430.0,1,36,2.1543914310910846E-16
9430.0,1,38,4.982137094144861E-14
9430.0,1,37,2.2248654875119396E-16
9430.0,1,48,4.25664885596188E-12
9430.0,1,56,2.2977768147847517E-14
9430.0,1,55,2.6746165931111834E-14
9430.0,2,36,1.5706204227984956E-16
9430.0,2,38,6.355038882721275E-21
9430.0,2,48,5.166214408574269E-18
9430.0,2,56,8.425070712454081E-23
9430.0,2,55,8.439389426552148E-23
9440.0,1,36,2.079818819115545E-16
9440.0,1,38,4.809684269982684E-14
9440.0,1,37,2.147853488590474E-16
9440.0,1,48,4.1093082463551585E-12
9440.0,1,56,2.218241046602611E-14
9440.0,1,55,2.5820368073148365E-14
9440.0,2,36,1.5162545978792558E-16
9440.0,2,38,6.135064124445658E-21
9440.0,2,48,4.987389890485311E-18
9440.0,2,56,8.133443402628408E-23
9440.0,2,55,8.147266485509038E-23
9450.0,1,36,2.0078274810800128E-16
9450.0,1,38,4.6432007664081805E-14
9450.0,1,37,2.0735072002051172E-16
9450.0,1,48,3.967067717529714E-12
9450.0,1,56,2.1414583472711407E-14
9450.0,1,55,2.4926615989091945E-14
9450.0,2,36,1.4637706044176158E-16
9450.0,2,38,5.9227036216031674E-21
9450.0,2,48,4.814755244220564E-18
9450.0,2,56,7.851910545663221E-23
9450.0,2,55,7.865255153216008E-23
9460.0,1,36,1.9383280681608639E-16
9460.0,1,38,4.482479960054786E-14
9460.0,1,37,2.0017343508692441E-16
9460.0,1,48,3.829750734175531E-12
9460.0,1,56,2.0673334214638647E-14
9460.0,1,55,2.4063800439525735E-14
9460.0,2,36,1.4131033042566428E-16
9460.0,2,38,5.717693812693228E-21
9460.0,2,48,4.6480962122048165E-18
9460.0,2,56,7.580122729962593E-23
9460.0,2,55,7.593005424239419E-23
9470.0,1,36,1.8712343242756792E-16
9470.0,1,38,4.3273223796607906E-14
9470.0,1,37,1.9324458630009624E-16
9470.0,1,48,3.69718687161309E-12
9470.0,1,56,1.995774272426874E-14
9470.0,1,55,2.3230850580480363E-14
9470.0,2,36,1.3641898139468928E-16
9470.0,2,38,5.51978025918872E-21
9470.0,2,48,4.487205953219831E-18
9470.0,2,56,7.317742638537371E-23
9470.0,2,55,7.330179408307647E-23
9480.0,1,36,1.8064629790303802E-16
9480.0,1,38,4.177535458504941E-14
9480.0,1,37,1.865555742368641E-16
9480.0,1,48,3.5692116042788054E-12
9480.0,1,56,1.92669208780136E-14
9480.0,1,55,2.2426732634406263E-14
9480.0,2,36,1.316969426701443E-16
9480.0,2,38,5.3287173297515594E-21
9480.0,2,48,4.3318847856930665E-18
9480.0,2,56,7.06444463036005E-23
9480.0,2,55,7.076450910954422E-23
9490.0,1,36,1.7439336443719036E-16
9490.0,1,38,4.032933295411305E-14
9490.0,1,37,1.8009809713632088E-16
9490.0,1,48,3.445666101531817E-12
9490.0,1,56,1.860001129398332E-14
9490.0,1,55,2.1650448607149026E-14
9490.0,2,36,1.2713835370523804E-16
9490.0,2,38,5.144267895378842E-21
9490.0,2,48,4.181939939872264E-18
9490.0,2,56,6.819914336210678E-23
9490.0,2,55,6.831505028677882E-23
9500.0,1,36,1.6835687148181753E-16
9500.0,1,38,3.8933364240267195E-14
9500.0,1,37,1.7386414059647388E-16
9500.0,1,48,3.3263970305287895E-12
9500.0,1,56,1.7956186267886724E-14
9500.0,1,55,2.0901035049335886E-14
9500.0,2,36,1.2273755681152487E-16
9500.0,2,38,4.966203035101336E-21
9500.0,2,48,4.037185318578289E-18
9500.0,2,56,6.58384826851222E-23
9500.0,2,55,6.595037758112828E-23
9510.0,1,36,1.6252932711415415E-16
9510.0,1,38,3.7585715900845456E-14
9510.0,1,37,1.678459676275452E-16
9510.0,1,48,3.2112563659220427E-12
9510.0,1,56,1.7334646745765055E-14
9510.0,1,55,2.017756186063549E-14
9510.0,2,36,1.184890901371188E-16
9510.0,2,38,4.7943017518689226E-21
9510.0,2,48,3.897441266239356E-18
9510.0,2,56,6.355953444671193E-23
9510.0,2,55,6.366755618731202E-23
9520.0,1,36,1.5690349873861243E-16
9520.0,1,38,3.6284715363782273E-14
9520.0,1,37,1.6203610904956875E-16
9520.0,1,48,3.1001012061448036E-12
9520.0,1,56,1.6734621332283457E-14
9520.0,1,55,1.9479131135407505E-14
9520.0,2,36,1.1438768088796017E-16
9520.0,2,38,4.628350698270452E-21
9520.0,2,48,3.762534345919902E-18
9520.0,2,56,6.135947023455992E-23
9520.0,2,55,6.146375288602456E-23
9530.0,1,36,1.5147240411037063E-16
9530.0,1,38,3.502874795177849E-14
9530.0,1,37,1.5642735422236714E-16
9530.0,1,48,2.9927935960556247E-12
9530.0,1,56,1.6155365333349785E-14
9530.0,1,55,1.8804876048308998E-14
9530.0,2,36,1.10428238783724E-16
9530.0,2,38,4.468143911747584E-21
9530.0,2,48,3.632297124067459E-18
9530.0,2,56,5.923555953961755E-23
9530.0,2,55,5.933623252761792E-23
9540.0,1,36,1.4622930266967236E-16
9540.0,1,38,3.3816254878320023E-14
9540.0,1,37,1.510127420964028E-16
9540.0,1,48,2.8892003557218042E-12
9540.0,1,56,1.5596159831872358E-14
9540.0,1,55,1.8153959778474706E-14
9540.0,2,36,1.066058497402462E-16
9540.0,2,38,4.3134825589739916E-21
9540.0,2,48,3.506567962710319E-18
9540.0,2,56,5.718516636725999E-23
9540.0,2,55,5.728235463749855E-23
9550.0,1,36,1.4116768717608302E-16
9550.0,1,38,3.2645731313062805E-14
9550.0,1,37,1.4578555257339632E-16
9550.0,1,48,2.7891929151293303E-12
9550.0,1,56,1.5056310795509525E-14
9550.0,1,55,1.7525574470935872E-14
9550.0,2,36,1.0291576977062875E-16
9550.0,2,38,4.16417468908265E-21
9550.0,2,48,3.385190818848124E-18
9550.0,2,56,5.520574596574433E-23
9550.0,2,55,5.529957013902553E-23
9560.0,1,36,1.362812756323199E-16
9560.0,1,38,3.151572451418287E-14
9560.0,1,37,1.4073929816599022E-16
9560.0,1,48,2.6926471546142164E-12
9560.0,1,56,1.45351482153039E-14
9560.0,1,55,1.6918940233988757E-14
9560.0,2,36,9.935341909745238E-17
9560.0,2,38,4.020034995434994E-21
9560.0,2,48,3.2680150507863765E-18
9560.0,2,56,5.329484166791E-23
9560.0,2,55,5.338541818984312E-23
9570.0,1,36,1.3156400348763244E-16
9570.0,1,38,3.0424832025373533E-14
9570.0,1,37,1.3586771594610686E-16
9570.0,1,48,2.5994432508171647E-12
9570.0,1,56,1.403202527413194E-14
9570.0,1,55,1.63333041712685E-14
9570.0,2,36,9.59143764687912E-17
9570.0,2,38,3.8808845856362325E-21
9570.0,2,48,3.1548952311745237E-18
9570.0,2,56,5.1450081842200846E-23
9570.0,2,55,5.153752312772116E-23
9580.0,1,36,1.2701001611105723E-16
9580.0,1,38,2.9371699935252287E-14
9580.0,1,37,1.3116475977200707E-16
9580.0,1,48,2.5094655279703967E-12
9580.0,1,56,1.3546317543937082E-14
9580.0,1,55,1.576793944732685E-14
9580.0,2,36,9.259437367097414E-17
9580.0,2,38,3.7465507595113665E-21
9580.0,2,48,3.045690966515592E-18
9580.0,2,56,4.966917694922521E-23
9580.0,2,55,4.975359152211257E-23
9590.0,1,36,1.2261366152520477E-16
9590.0,1,38,2.835502119701664E-14
9590.0,1,37,1.2662459278440355E-16
9590.0,1,48,2.422602314332063E-12
9590.0,1,56,1.3077422210749954E-14
9590.0,1,55,1.522214438555422E-14
9590.0,2,36,8.938929023128246E-17
9590.0,2,38,3.616866794766458E-21
9590.0,2,48,2.940266722923335E-18
9590.0,2,56,4.794991670020085E-23
9590.0,2,55,4.8031409327769E-23
9600.0,1,36,1.1836948339156101E-16
9600.0,1,38,2.7373534006263962E-14
9600.0,1,37,1.2224158016231435E-16
9600.0,1,48,2.3387458035900603E-12
9600.0,1,56,1.2624757326533858E-14
9600.0,1,55,1.4695241597326498E-14
9600.0,2,36,8.629514830400987E-17
9600.0,2,38,3.491671740068977E-21
9600.0,2,48,2.8384916579106657E-18
9600.0,2,56,4.629016731375793E-23
9600.0,2,55,4.6368839136881605E-23
9610.0,1,36,1.142722142385974E-16
9610.0,1,38,2.6426020234961587E-14
9610.0,1,37,1.1801028212966717E-16
9610.0,1,48,2.257791921063243E-12
9610.0,1,56,1.2187761086927069E-14
9610.0,1,55,1.4186577141295586E-14
9610.0,2,36,8.330810773353755E-17
9610.0,2,38,3.3708102152905744E-21
9610.0,2,48,2.74023945800059E-18
9610.0,2,56,4.468786886769554E-23
9610.0,2,55,4.4763817526336827E-23
9620.0,1,36,1.103167689242844E-16
9620.0,1,38,2.5511303919623936E-14
9620.0,1,37,1.139254472039747E-16
9620.0,1,48,2.179640194533983E-12
9620.0,1,56,1.1765891133985499E-14
9620.0,1,55,1.3695519711780621E-14
9620.0,2,36,8.042446128829697E-17
9620.0,2,38,3.254132218664257E-21
9620.0,2,48,2.6453881819581116E-18
9620.0,2,56,4.3141032742405175E-23
9620.0,2,55,4.321435249679488E-23
9630.0,1,36,1.0649823832489557E-16
9630.0,1,38,2.4628249801820067E-14
9630.0,1,37,1.0998200567870104E-16
9630.0,1,48,2.1041936295517376E-12
9630.0,1,56,1.135862388306033E-14
9630.0,1,55,1.3221459855252225E-14
9630.0,2,36,7.764063005970552E-17
9630.0,2,38,3.1414929406166542E-21
9630.0,2,48,2.5538201094485423E-18
9630.0,2,56,4.1647739152787985E-23
9630.0,2,55,4.17185210004123E-23
9640.0,1,36,1.0281188324226816E-16
9640.0,1,38,2.3775761919200467E-14
9640.0,1,37,1.0617506333123073E-16
9640.0,1,48,2.0313585890528986E-12
9640.0,1,56,1.0965453872975292E-14
9640.0,1,55,1.2763809213937551E-14
9640.0,2,36,7.495315902036463E-17
9640.0,2,38,3.0327525840443658E-21
9640.0,2,48,2.465421594934369E-18
9640.0,2,56,4.02061347656025E-23
9640.0,2,55,4.027446655414046E-23
9650.0,1,36,9.925312852196042E-17
9650.0,1,38,2.2952782245294235E-14
9650.0,1,37,1.0249989534863238E-16
9650.0,1,48,1.961044677147504E-12
9650.0,1,56,1.0585893138696937E-14
9650.0,1,55,1.2321999795607466E-14
9650.0,2,36,7.235871273600708E-17
9650.0,2,38,2.9277761908112694E-21
9650.0,2,48,2.380082926629388E-18
9650.0,2,56,3.881443039928645E-23
9650.0,2,55,3.888039693563795E-23
9660.0,1,36,9.58175573750027E-17
9660.0,1,38,2.2158289376388682E-14
9660.0,1,37,9.895194046367595E-17
9660.0,1,48,1.8931646269285666E-12
9660.0,1,56,1.0219470605719567E-14
9660.0,1,55,1.1895483268639205E-14
9660.0,2,36,6.985407122587248E-17
9660.0,2,38,2.8264334742514933E-21
9660.0,2,48,2.297698190334998E-18
9660.0,2,56,3.7470898803396877E-23
9660.0,2,55,3.7534581958936937E-23
9670.0,1,36,9.25009058961984E-17
9670.0,1,38,2.139129726386148E-14
9670.0,1,37,9.552679529382742E-17
9670.0,1,48,1.827634192164807E-12
9670.0,1,56,9.865731505412873E-15
9670.0,1,55,1.148373028148016E-14
9670.0,2,36,6.743612596637212E-17
9670.0,2,38,2.7285986574701725E-21
9670.0,2,48,2.218165137989717E-18
9670.0,2,56,3.6173872514913533E-23
9670.0,2,55,3.623535132710313E-23
9680.0,1,36,8.929905777216871E-17
9680.0,1,38,2.0650853990392122E-14
9680.0,1,37,9.222020887619525E-17
9680.0,1,48,1.7643720427423499E-12
9680.0,1,56,9.524236810607047E-15
9680.0,1,55,1.1086229805667663E-14
9680.0,2,36,6.510187603308441E-17
9680.0,2,38,2.634150317241279E-21
9680.0,2,48,2.1413850607687366E-18
9680.0,2,56,3.492174178874437E-23
9680.0,2,55,3.4981092559224166E-23
9690.0,1,36,8.620803917257507E-17
9690.0,1,38,1.99360405885339E-14
9690.0,1,37,8.902807739164453E-17
9690.0,1,48,1.7032996637256206E-12
9690.0,1,56,9.194562690714453E-15
9690.0,1,55,1.070248850158974E-14
9690.0,2,36,6.284842437629187E-17
9690.0,2,38,2.542971233308814E-21
9690.0,2,48,2.0672626665760424E-18
9690.0,2,56,3.371295259986513E-23
9690.0,2,55,3.37702489891538E-23
9700.0,1,36,8.322401381817718E-17
9700.0,1,38,1.9245969900179977E-14
9700.0,1,37,8.594643907153175E-17
9700.0,1,48,1.6443412579121715E-12
9700.0,1,56,8.876299985712001E-15
9700.0,1,55,1.0332030106199449E-14
9700.0,2,36,6.067297422543779E-17
9700.0,2,38,2.454948242904326E-21
9700.0,2,48,1.9957059617770424E-18
9700.0,2,56,3.254600471461305E-23
9700.0,2,55,3.2601317833527613E-23
9710.0,1,36,8.034327821960732E-17
9710.0,1,38,1.8579785475508197E-14
9710.0,1,37,8.297146928073948E-17
9710.0,1,48,1.5874236517604902E-12
9710.0,1,56,8.569053698331081E-15
9710.0,1,55,9.974394841923113E-15
9710.0,2,36,5.857282561803965E-17
9710.0,2,38,2.3699721003001665E-21
9710.0,2,48,1.9266261370249238E-18
9710.0,2,56,3.1419449828741417E-23
9710.0,2,55,3.1472848326653146E-23
9720.0,1,36,7.756225708095024E-17
9720.0,1,38,1.793666051003805E-14
9720.0,1,37,8.00994757709074E-17
9720.0,1,48,1.5324762045740509E-12
9720.0,1,56,8.272442503825014E-15
9720.0,1,55,9.629138846028623E-15
9720.0,2,36,5.654537204875163E-17
9720.0,2,38,2.287937341224224E-21
9720.0,2,48,1.8599374570390463E-18
9720.0,2,56,3.033188976992374E-23
9720.0,2,55,3.038343991995925E-23
9730.0,1,36,7.487749886242497E-17
9730.0,1,38,1.7315796818480457E-14
9730.0,1,37,7.732689409796871E-17
9730.0,1,48,1.4794307208288726E-12
9730.0,1,56,7.98609827670545E-15
9730.0,1,55,9.295833619745729E-15
9730.0,2,36,5.4588097234417454E-17
9730.0,2,38,2.208742151967806E-21
9730.0,2,48,1.7955571541985577E-18
9730.0,2,56,2.9281974762476746E-23
9730.0,2,55,2.9331740543769776E-23
9740.0,1,36,7.228567149666073E-17
9740.0,1,38,1.6716423844107082E-14
9740.0,1,37,7.465028319830565E-17
9740.0,1,48,1.4282213655358055E-12
9740.0,1,56,7.709665633860474E-15
9740.0,1,55,8.974065496454642E-15
9740.0,2,36,5.269857199109818E-17
9740.0,2,38,2.1322882430242745E-21
9740.0,2,48,1.7334053258191957E-18
9740.0,2,56,2.8268401752148895E-23
9740.0,2,55,2.831644492924513E-23
9750.0,1,36,6.978355825325088E-17
9750.0,1,38,1.613779770240943E-14
9750.0,1,37,7.20663211180321E-17
9750.0,1,48,1.3787845825324738E-12
9750.0,1,56,7.44280149348724E-15
9750.0,1,55,8.663435128282794E-15
9750.0,2,36,5.0874451219199346E-17
9750.0,2,38,2.058480727101563E-21
9750.0,2,48,1.6734048349857592E-18
9750.0,2,56,2.72899127888946E-23
9750.0,2,55,2.733629298840789E-23
9760.0,1,36,6.73680537464521E-17
9760.0,1,38,1.5579200257860938E-14
9760.0,1,37,6.957180089010414E-17
9760.0,1,48,1.3310590156034799E-12
9760.0,1,56,7.18517464929187E-15
9760.0,1,55,8.36355699047269E-15
9760.0,2,36,4.911347099295574E-17
9760.0,2,38,1.987228001357193E-21
9760.0,2,48,1.6154812148171899E-18
9760.0,2,56,2.6345293465627825E-23
9760.0,2,55,2.6390068250243015E-23
9770.0,1,36,6.503616008107389E-17
9770.0,1,38,1.5039938232636198E-14
9770.0,1,37,6.716362655414076E-17
9770.0,1,48,1.2849854323309659E-12
9770.0,1,56,6.936465359428042E-15
9770.0,1,55,8.074058902905623E-15
9770.0,2,36,4.7413445750661436E-17
9770.0,2,38,1.918441633709638E-21
9770.0,2,48,1.559562576045439E-18
9770.0,2,56,2.5433371411016582E-23
9770.0,2,55,2.5476596350930828E-23
9780.0,1,36,6.278498313177552E-17
9780.0,1,38,1.4519342346181242E-14
9780.0,1,37,6.483880931401574E-17
9780.0,1,48,1.2405066505810435E-12
9780.0,1,56,6.696364949664143E-15
9780.0,1,55,7.794581568187543E-15
9780.0,2,36,4.5772265582157625E-17
9780.0,2,38,1.8520362530849283E-21
9780.0,2,48,1.505579517793423E-18
9780.0,2,56,2.4553014834448575E-23
9780.0,2,55,2.4594743576339717E-23
9790.0,1,36,6.061172895115177E-17
9790.0,1,38,1.4016766484566788E-14
9790.0,1,37,6.259446382845103E-17
9790.0,1,48,1.1975674675348128E-12
9790.0,1,56,6.464575430286494E-15
9790.0,1,55,7.524778125723618E-15
9790.0,2,36,4.418789361021232E-17
9790.0,2,38,1.7879294434622766E-21
9790.0,2,48,1.4534650414413231E-18
9790.0,2,56,2.3703131121361337E-23
9790.0,2,55,2.374341545496907E-23
9800.0,1,36,5.851370030215051E-17
9800.0,1,38,1.353158689859378E-14
9800.0,1,37,6.042780463000863E-17
9800.0,1,48,1.1561145911759372E-12
9800.0,1,56,6.2408091262631634E-15
9800.0,1,55,7.264313721228258E-15
9800.0,2,36,4.265836346254139E-17
9800.0,2,38,1.726041641587236E-21
9800.0,2,48,1.4031544674743428E-18
